,Sale_Price,Longitude,Latitude,Neighborhood,Lot_Area,Bldg_Type,Overall_Cond,TotRms_AbvGrd,Gr_Liv_Area,Second_Flr_SF,Garage_Type,Sale_Condition,Year_Built,Year_Remod_Add,Bedroom_AbvGr,Bath_AbvGr,Branch_Number,Distance_m
2220,257500,-93.642883,42.013003,Crawford,14442,OneFam,Good,7,1839,FALSE,TRUE,Normal,1957,2004,3,2,Branch_4,5543.414622
2221,219500,-93.6440062,42.0145503,Crawford,13125,OneFam,Above_Average,6,1740,TRUE,TRUE,Normal,1940,1984,3,2,Branch_4,5563.244013
2223,201000,-93.640326,42.012488,Crawford,25485,OneFam,Below_Average,6,1560,FALSE,TRUE,Normal,1960,1960,3,2,Branch_4,5373.995076
2224,215000,-93.641849,42.011506,Crawford,21579,OneFam,Above_Average,7,1488,FALSE,TRUE,Normal,1968,1968,3,2,Branch_4,5534.671721
2225,123900,-93.645743,42.009489,Blueste,1782,Twnhs,Above_Average,5,1045,TRUE,TRUE,Normal,1980,1980,2,1,Branch_4,5922.648426
2226,170000,-93.644923,42.011836,Crawford,17871,OneFam,Average,7,1680,FALSE,TRUE,Normal,1995,1996,4,2,Branch_4,5750.393817
2227,200000,-93.645785,42.009321,Blueste,3907,TwnhsE,Average,4,1020,FALSE,TRUE,Normal,1988,1988,1,1,Branch_4,5934.015972
2228,198000,-93.643548,42.011343,Crawford,20693,OneFam,Average,7,1696,FALSE,TRUE,Normal,1971,1971,3,2,Branch_4,5669.635886
2230,315000,-93.640182,42.010076,Crawford,18044,OneFam,Average,6,2726,FALSE,TRUE,Normal,1986,1986,2,3,Branch_4,5482.311381
2231,115000,-93.628412,42.022836,Iowa_DOT_and_Rail_Road,8500,OneFam,Good,7,1517,TRUE,FALSE,Normal,1919,2005,3,2,Branch_4,4041.480594
2232,141000,-93.6295,42.022474,Iowa_DOT_and_Rail_Road,7000,OneFam,Good,6,1215,TRUE,TRUE,Normal,1940,1950,3,1,Branch_4,4139.250811
2233,87000,-93.596569,42.022658,Iowa_DOT_and_Rail_Road,5000,OneFam,Above_Average,5,803,FALSE,TRUE,Normal,1941,1950,2,1,Branch_4,1691.569813
2234,129850,-93.597005,42.022658,Iowa_DOT_and_Rail_Road,7288,OneFam,Good,6,1601,TRUE,FALSE,Normal,1925,2003,3,2,Branch_4,1718.305508
2235,100000,-93.626875,42.022566,Iowa_DOT_and_Rail_Road,6060,OneFam,Average,4,1123,TRUE,TRUE,Normal,1939,1950,3,1,Branch_4,3928.124606
2237,75200,-93.625313,42.0228,Iowa_DOT_and_Rail_Road,3672,OneFam,Good,5,816,FALSE,TRUE,Normal,1922,1950,2,1,Branch_4,3796.86432
2238,118400,-93.629496,42.021547,Iowa_DOT_and_Rail_Road,8263,OneFam,Average,6,1012,FALSE,TRUE,Normal,1920,1950,2,1,Branch_4,4169.144866
2240,152000,-93.626689,42.021497,Iowa_DOT_and_Rail_Road,13710,OneFam,Average,6,1558,TRUE,TRUE,Normal,1950,1950,4,2,Branch_4,3950.140955
2241,68104,-93.628222,42.020161,Iowa_DOT_and_Rail_Road,11067,OneFam,Below_Average,4,845,FALSE,TRUE,Normal,1939,1950,1,1,Branch_4,4119.433525
2242,119600,-93.616969,42.020077,Iowa_DOT_and_Rail_Road,8250,TwoFmCon,Above_Average,9,1991,TRUE,FALSE,Normal,1895,2006,4,2,Branch_4,3264.903722
2244,124900,-93.613886,42.021555,Iowa_DOT_and_Rail_Road,6060,OneFam,Excellent,5,1001,FALSE,TRUE,Normal,1930,2007,2,1,Branch_4,2963.624114
2245,375000,-93.615697,42.009401,Crawford,5568,TwnhsE,Average,5,1625,FALSE,TRUE,Partial,2006,2007,2,2,Branch_4,3854.543954
2247,183500,-93.606577,41.994357,Mitchell,12150,OneFam,Above_Average,5,1299,FALSE,TRUE,Normal,1979,1979,2,2,Branch_4,4764.275318
2248,156000,-93.606672,41.994207,Mitchell,7540,OneFam,Above_Average,5,912,FALSE,TRUE,Normal,1978,1978,2,1,Branch_4,4782.701465
2249,134000,-93.607597,41.994206,Mitchell,9187,OneFam,Average,5,1080,FALSE,TRUE,Normal,1983,1983,3,2,Branch_4,4816.64141
2250,215000,-93.607551,41.995218,Mitchell,10000,OneFam,Average,6,1392,FALSE,TRUE,Normal,2002,2002,3,2,Branch_4,4714.668693
2251,245000,-93.606933,41.995973,Mitchell,12864,OneFam,Average,4,1409,FALSE,TRUE,Normal,2002,2002,1,2,Branch_4,4616.684224
2252,210000,-93.602505,41.995931,Mitchell,9928,OneFam,Average,6,1478,FALSE,TRUE,Normal,1991,1992,3,2,Branch_4,4465.861278
2253,148000,-93.60104,41.995512,Mitchell,8750,OneFam,Above_Average,4,918,FALSE,TRUE,Normal,1975,1975,3,1,Branch_4,4463.451381
2254,143000,-93.601779,41.994188,Mitchell,8410,OneFam,Above_Average,5,1026,FALSE,TRUE,Normal,1974,1974,2,1,Branch_4,4622.704631
2255,244000,-93.63966,42.005692,Timberland,4054,TwnhsE,Above_Average,5,1501,FALSE,TRUE,Normal,1987,1987,2,2,Branch_4,5687.999459
2256,330000,-93.647403,42.001694,Green_Hills,9763,TwnhsE,Average,5,1502,FALSE,TRUE,Normal,1998,1998,1,2,Branch_4,6467.543673
2257,170000,-93.649757,41.99854,Timberland,16905,OneFam,Above_Average,5,1328,FALSE,TRUE,Normal,1959,1959,2,2,Branch_4,6822.976147
2258,257000,-93.6494462,42.0004101,Timberland,19958,OneFam,Very_Good,7,2279,FALSE,TRUE,Normal,1958,1995,4,3,Branch_4,6687.006154
2259,231713,-93.650588,41.994241,Timberland,8368,OneFam,Average,7,1689,FALSE,TRUE,Partial,2006,2007,3,2,Branch_4,7156.703494
2260,267300,-93.650569,41.994137,Timberland,8298,OneFam,Average,6,1564,FALSE,TRUE,Partial,2006,2007,2,2,Branch_4,7162.400915
2261,265900,-93.650561,41.9941,Timberland,9037,OneFam,Average,6,1484,FALSE,TRUE,Normal,2006,2006,2,2,Branch_4,7164.349376
2262,239000,-93.651732,41.994824,Timberland,10991,OneFam,Average,7,1571,FALSE,TRUE,Partial,2007,2007,3,2,Branch_4,7194.303388
2263,248900,-93.650417,41.995088,Timberland,10656,OneFam,Average,6,1646,FALSE,TRUE,Partial,2006,2007,3,2,Branch_4,7089.112092
2264,174000,-93.646617,41.998023,Timberland,10331,OneFam,Good,6,1240,FALSE,TRUE,Normal,1985,1985,3,2,Branch_4,6642.617417
2265,187500,-93.644366,41.997992,Timberland,13758,OneFam,Average,7,1717,TRUE,TRUE,Normal,1990,1991,3,3,Branch_4,6494.297064
2266,204000,-93.646782,41.997364,Timberland,9303,OneFam,Average,7,1756,TRUE,TRUE,Normal,1996,1997,3,3,Branch_4,6696.705855
2267,180500,-93.646791,41.997126,Timberland,6718,OneFam,Average,5,1312,FALSE,TRUE,Normal,2001,2001,2,2,Branch_4,6712.9618
2268,187500,-93.646788,41.996089,Timberland,9590,OneFam,Average,6,1146,FALSE,TRUE,Normal,2003,2003,3,2,Branch_4,6781.753045
2269,282000,-93.646894,41.995508,Timberland,11305,OneFam,Average,6,1922,FALSE,TRUE,Normal,2002,2002,2,2,Branch_4,6827.910834
2270,178000,-93.646634,41.997299,Timberland,7777,OneFam,Average,7,1491,FALSE,TRUE,Normal,1996,1996,3,2,Branch_4,6691.092857
2271,270000,-93.647585,41.995341,Timberland,14536,OneFam,Average,9,1629,FALSE,TRUE,Normal,2002,2003,3,2,Branch_4,6884.629102
2272,279900,-93.647199,41.993986,Timberland,11800,OneFam,Average,10,2486,TRUE,TRUE,Normal,2003,2004,5,4,Branch_4,6952.037745
2273,186700,-93.662162,41.997352,Timberland,35133,OneFam,Below_Average,5,1572,FALSE,TRUE,Normal,1963,1963,3,2,Branch_4,7761.935797
2274,283463,-93.653109,41.993288,Timberland,15306,OneFam,Average,7,1776,FALSE,TRUE,Partial,2006,2007,3,2,Branch_4,7387.363498
2275,392000,-93.652429,41.992975,Timberland,12633,OneFam,Average,8,1824,FALSE,TRUE,Partial,2006,2007,3,2,Branch_4,7363.176599
2276,281213,-93.647569,41.993261,Timberland,12665,OneFam,Average,9,2482,TRUE,TRUE,Normal,2005,2006,4,3,Branch_4,7026.33711
2277,147000,-93.610102,41.990054,Mitchell,8402,OneFam,Average,6,1120,FALSE,FALSE,Partial,2007,2007,3,1,Branch_4,5321.981311
2278,130000,-93.610118,41.992318,Mitchell,43500,OneFam,Average,9,2034,FALSE,TRUE,Normal,1953,1953,2,1,Branch_4,5098.543646
2279,140000,-93.608192,41.993356,Mitchell,6710,TwnhsE,Average,3,936,FALSE,TRUE,Normal,1996,1997,0,1,Branch_4,4923.136087
2280,132250,-93.605507,41.993107,Mitchell,25286,OneFam,Average,5,1040,FALSE,TRUE,Normal,1963,1963,3,1,Branch_4,4852.733498
2281,143000,-93.6072813,41.9927922,Mitchell,25000,Duplex,Below_Average,8,1632,FALSE,TRUE,Normal,1967,1967,4,2,Branch_4,4946.213234
2282,168000,-93.607395,41.991211,Mitchell,32463,TwoFmCon,Below_Average,7,1622,FALSE,TRUE,Normal,1961,1975,3,1,Branch_4,5109.201771
2283,129900,-93.605355,41.992917,Meadow_Village,4224,TwnhsE,Good,6,1060,FALSE,TRUE,Normal,1976,1976,3,1,Branch_4,4866.883512
2284,134000,-93.605354,41.99284,Meadow_Village,4224,TwnhsE,Average,6,1142,FALSE,TRUE,Normal,1976,1976,3,2,Branch_4,4874.670468
2285,85500,-93.603546,41.992145,Meadow_Village,1504,Twnhs,Below_Average,5,1092,TRUE,TRUE,Normal,1972,1972,3,2,Branch_4,4887.56698
2286,106500,-93.601862,41.992516,Meadow_Village,1533,Twnhs,Average,4,992,TRUE,TRUE,Normal,1970,1970,2,1,Branch_4,4798.66741
2287,93900,-93.601827,41.992479,Meadow_Village,1495,TwnhsE,Above_Average,5,1092,TRUE,FALSE,Normal,1970,1970,3,2,Branch_4,4801.50112
2288,75000,-93.601507,41.991709,Meadow_Village,2001,Twnhs,Average,6,1092,TRUE,TRUE,Normal,1970,1970,3,2,Branch_4,4872.655364
2289,84500,-93.602094,41.991641,Meadow_Village,1936,Twnhs,Above_Average,3,630,FALSE,FALSE,Normal,1970,1970,1,1,Branch_4,4896.453032
2290,75190,-93.603422,41.991868,Meadow_Village,1890,Twnhs,Fair,6,1092,TRUE,TRUE,Normal,1976,1976,3,2,Branch_4,4912.33101
2291,146800,-93.604923,41.991612,Mitchell,11333,OneFam,Average,5,1062,FALSE,TRUE,Normal,1976,1976,3,1,Branch_4,4985.740277
2292,153500,-93.604644,41.991098,Mitchell,9129,OneFam,Average,4,1008,FALSE,TRUE,Normal,1977,1977,1,1,Branch_4,5029.562136
2293,188000,-93.604521,41.989581,Mitchell,15957,OneFam,Above_Average,6,1356,FALSE,TRUE,Normal,1977,1977,3,2,Branch_4,5182.041709
2294,196000,-93.60678,41.990264,Mitchell,33983,OneFam,Above_Average,6,1676,FALSE,TRUE,Normal,1977,1994,3,2,Branch_4,5184.143956
2295,157000,-93.604524,41.989488,Mitchell,8286,OneFam,Good,6,1432,TRUE,TRUE,Normal,1977,1977,3,2,Branch_4,5191.742454
2296,138000,-93.602559,41.991144,Mitchell,6723,OneFam,Good,5,796,FALSE,FALSE,Normal,1971,1971,2,1,Branch_4,4961.635425
2297,129500,-93.6015199,41.991371,Mitchell,7244,OneFam,Good,5,768,FALSE,TRUE,Normal,1970,1970,2,1,Branch_4,4908.347973
2299,129500,-93.604858,41.987606,Mitchell,7599,OneFam,Above_Average,4,845,FALSE,TRUE,Normal,1982,2006,2,1,Branch_4,5396.617625
2300,135000,-93.605119,41.989768,Mitchell,11000,OneFam,Above_Average,6,1178,FALSE,TRUE,Normal,1976,2003,3,2,Branch_4,5181.195171
2301,124500,-93.604146,41.98822,Mitchell,8314,OneFam,Good,5,816,FALSE,TRUE,Normal,1982,1982,2,1,Branch_4,5311.913176
2302,139000,-93.6030815,41.9881729,Mitchell,11625,OneFam,Good,4,816,FALSE,TRUE,Normal,1983,1983,2,1,Branch_4,5286.400342
2304,124500,-93.604858,41.986588,Mitchell,10447,OneFam,Above_Average,5,887,FALSE,TRUE,Normal,1984,1984,3,1,Branch_4,5502.355025
2305,149900,-93.618462,42.053406,North_Ames,11027,OneFam,Average,5,1293,FALSE,TRUE,Normal,1954,1954,2,2,Branch_2,3807.08291
2306,157500,-93.618182,42.053327,North_Ames,10533,OneFam,Above_Average,5,1024,FALSE,TRUE,Normal,1956,1956,2,1,Branch_2,3783.246443
2307,169000,-93.6192621,42.0531078,North_Ames,11765,OneFam,Average,7,1797,FALSE,TRUE,Normal,1957,1957,3,2,Branch_2,3841.099735
2309,192100,-93.617432,42.050507,North_Ames,11727,OneFam,Above_Average,8,1851,FALSE,TRUE,Normal,1969,1969,3,2,Branch_2,3552.793715
2310,183500,-93.639067,42.059909,Gilbert,8238,OneFam,Average,6,1525,TRUE,TRUE,Normal,1997,1998,3,3,Branch_1,5624.197841
2311,222000,-93.637871,42.061407,Gilbert,13006,OneFam,Average,8,2236,TRUE,TRUE,Normal,1997,1997,4,3,Branch_1,5632.144713
2312,170000,-93.637482,42.060425,Gilbert,13041,OneFam,Average,7,1671,TRUE,TRUE,Normal,1995,1995,3,3,Branch_1,5544.816878
2313,187500,-93.637566,42.06048,Gilbert,13031,OneFam,Average,6,1498,TRUE,TRUE,Normal,1995,1996,3,3,Branch_1,5553.98325
2314,202000,-93.636378,42.060736,Gilbert,9783,OneFam,Average,7,1776,TRUE,TRUE,Normal,1996,1996,3,3,Branch_1,5488.033521
2315,185000,-93.636373,42.061879,Gilbert,11207,OneFam,Average,8,1511,TRUE,TRUE,Normal,1997,1997,3,3,Branch_1,5559.990039
2316,320000,-93.636052,42.062828,Gilbert,19378,OneFam,Average,9,2462,TRUE,TRUE,Partial,2005,2006,4,3,Branch_1,5600.052826
2317,240000,-93.635967,42.06281,Gilbert,14859,OneFam,Average,7,1670,FALSE,TRUE,Partial,2006,2006,3,2,Branch_1,5593.199344
2318,250000,-93.635935,42.062802,Gilbert,13128,OneFam,Average,7,2064,TRUE,TRUE,Normal,2005,2005,4,3,Branch_1,5590.539005
2319,239900,-93.635837,42.062798,Gilbert,10463,OneFam,Average,8,1801,TRUE,TRUE,Normal,2005,2005,3,3,Branch_1,5583.742543
2320,309000,-93.635798,42.062891,Gilbert,13751,OneFam,Average,9,2212,TRUE,TRUE,Partial,2005,2006,3,3,Branch_1,5587.278577
2321,274725,-93.635932,42.062956,Gilbert,23257,OneFam,Average,9,2021,TRUE,TRUE,Partial,2006,2006,3,3,Branch_1,5600.48911
2322,270000,-93.631604,42.060625,Stone_Brook,13108,OneFam,Average,9,2687,TRUE,TRUE,Normal,1994,1994,4,3,Branch_1,5158.513951
2323,183500,-93.635716,42.0591,Gilbert,8076,OneFam,Above_Average,6,1169,FALSE,TRUE,Normal,1993,1994,3,2,Branch_1,5341.977578
2324,165600,-93.636949,42.058421,Gilbert,7685,OneFam,Average,6,1501,TRUE,TRUE,Normal,1993,1994,3,3,Branch_1,5388.043321
2325,176500,-93.639293,42.058201,Gilbert,9084,OneFam,Average,8,1632,TRUE,TRUE,Normal,1998,1998,3,3,Branch_1,5541.804704
2326,130000,-93.634231,42.059599,Stone_Brook,3701,TwnhsE,Average,5,1204,FALSE,TRUE,Normal,1987,1987,2,2,Branch_1,5270.068796
2327,239000,-93.631572,42.059332,Stone_Brook,5306,TwnhsE,Good,5,1767,TRUE,TRUE,Normal,1987,1987,2,2,Branch_1,5072.187718
2328,275000,-93.632571,42.058136,Stone_Brook,6563,OneFam,Average,5,1742,FALSE,TRUE,Normal,1985,1985,2,2,Branch_1,5065.490798
2329,457347,-93.629601,42.060459,Stone_Brook,16023,OneFam,Average,11,2798,TRUE,TRUE,Partial,2005,2006,3,4,Branch_1,5015.009251
2330,545224,-93.629337,42.060527,Stone_Brook,18062,OneFam,Average,10,3390,TRUE,TRUE,Partial,2006,2006,5,4,Branch_1,5002.302476
2331,356383,-93.629174,42.060516,Stone_Brook,12292,OneFam,Average,11,2473,TRUE,TRUE,Partial,2006,2006,4,3,Branch_1,4990.886051
2332,556581,-93.628607,42.061478,Stone_Brook,16056,OneFam,Average,11,2868,TRUE,TRUE,Partial,2005,2006,4,4,Branch_1,5020.546831
2333,361919,-93.62877,42.061008,Stone_Brook,12438,OneFam,Average,10,2576,TRUE,TRUE,Partial,2006,2006,4,3,Branch_1,4998.350117
2334,535000,-93.627767,42.060111,Stone_Brook,16052,OneFam,Average,11,2698,TRUE,TRUE,Partial,2006,2006,4,3,Branch_1,4871.416455
2335,401179,-93.626337,42.059957,Stone_Brook,15922,OneFam,Average,10,2795,TRUE,TRUE,Partial,2005,2006,4,4,Branch_1,4768.205716
2336,438780,-93.626477,42.061096,Stone_Brook,13682,OneFam,Average,10,2945,TRUE,TRUE,Partial,2006,2006,3,4,Branch_1,4857.571378
2337,169000,-93.6220148,42.0593867,Gilbert,14762,OneFam,Above_Average,7,2320,TRUE,TRUE,Normal,1948,1950,2,2,Branch_1,4453.55471
2338,145000,-93.625169,42.056702,Gilbert,34650,TwoFmCon,Average,5,1056,FALSE,TRUE,Normal,1955,1955,3,1,Branch_1,4471.252682
2339,318000,-93.63007,42.058563,Stone_Brook,8147,TwnhsE,Average,7,1714,FALSE,TRUE,Normal,2005,2005,2,2,Branch_1,4921.35959
2340,319000,-93.624062,42.059947,Stone_Brook,11302,OneFam,Average,7,1826,FALSE,TRUE,Partial,2005,2006,3,2,Branch_1,4622.51239
2341,470000,-93.628269,42.058816,Stone_Brook,18261,OneFam,Average,8,2000,FALSE,TRUE,Normal,2005,2005,3,3,Branch_1,4817.092327
2342,202500,-93.638026,42.055607,Northwest_Ames,14145,OneFam,Good,8,1621,FALSE,TRUE,Normal,1984,1998,3,2,Branch_2,5309.306669
2343,229000,-93.637874,42.054367,Northwest_Ames,13837,OneFam,Average,9,2183,TRUE,TRUE,Normal,1988,1988,4,3,Branch_2,5234.318128
2344,235000,-93.6326645,42.0543376,Northwest_Ames,16659,OneFam,Good,9,2263,TRUE,TRUE,Normal,1977,1994,3,3,Branch_2,4852.361741
2345,190000,-93.631515,42.054956,Northwest_Ames,18800,OneFam,Average,6,1574,TRUE,TRUE,Normal,1976,1976,3,3,Branch_2,4804.099371
2346,169000,-93.633002,42.0562619,Northwest_Ames,10464,OneFam,Above_Average,5,1102,FALSE,TRUE,Normal,1980,1980,2,1,Branch_2,4984.201127
2347,241500,-93.635486,42.05327,Northwest_Ames,10400,OneFam,Average,6,1872,FALSE,TRUE,Normal,1988,1988,3,2,Branch_2,5002.907295
2348,188900,-93.6353259,42.0524029,Northwest_Ames,10530,OneFam,Average,8,1857,TRUE,TRUE,Normal,1978,1978,4,3,Branch_2,4948.348574
2349,207500,-93.636044,42.053418,Northwest_Ames,10240,OneFam,Above_Average,7,1686,FALSE,TRUE,Normal,1980,1980,3,2,Branch_2,5051.557184
2350,250000,-93.637387,42.050514,Northwest_Ames,16692,OneFam,Average,12,2784,TRUE,TRUE,Normal,1978,1978,5,4,Branch_2,5017.386896
2351,179900,-93.637191,42.050176,Northwest_Ames,11475,OneFam,Above_Average,6,1552,TRUE,TRUE,Normal,1975,1975,3,3,Branch_2,4987.945763
2352,172000,-93.635367,42.049771,Northwest_Ames,9927,OneFam,Average,5,1083,FALSE,TRUE,Normal,1976,1976,2,1,Branch_2,4831.252388
2353,294323,-93.639516,42.051077,Somerset,9512,OneFam,Average,8,2318,TRUE,TRUE,Partial,2005,2006,3,3,Branch_1,5204.103138
2354,184500,-93.632369,42.052362,Northwest_Ames,10530,OneFam,Above_Average,8,1875,TRUE,TRUE,Normal,1975,2000,3,3,Branch_2,4727.174674
2355,153500,-93.630348,42.052522,Northwest_Ames,10140,OneFam,Above_Average,6,1074,FALSE,TRUE,Normal,1975,1975,3,2,Branch_2,4587.232308
2356,162900,-93.632355,42.052359,Northwest_Ames,10140,OneFam,Average,8,1664,TRUE,TRUE,Normal,1976,1976,4,3,Branch_2,4725.991096
2357,181000,-93.630289,42.04977,Northwest_Ames,10140,OneFam,Above_Average,5,1309,FALSE,TRUE,Normal,1974,1999,3,2,Branch_2,4446.343534
2358,155000,-93.631162,42.049608,Northwest_Ames,10000,OneFam,Above_Average,6,1103,FALSE,TRUE,Normal,1974,1974,3,2,Branch_2,4504.651552
2361,88000,-93.627981,42.05446,North_Ames,8125,OneFam,Below_Average,5,858,FALSE,FALSE,Normal,1971,1971,3,1,Branch_2,4525.259092
2362,97500,-93.627849,42.054385,North_Ames,7200,OneFam,Below_Average,5,874,FALSE,TRUE,Normal,1971,1971,3,1,Branch_2,4511.582378
2363,190000,-93.624411,42.055319,North_Ames,8773,TwnhsE,Average,4,1419,FALSE,TRUE,Normal,2002,2002,2,2,Branch_2,4330.916381
2364,105500,-93.629906,42.052655,Briardale,2760,TwnhsE,Average,6,1092,TRUE,TRUE,Normal,1973,1973,3,2,Branch_2,4562.085515
2365,125500,-93.6292319,42.0524739,Briardale,2160,TwnhsE,Above_Average,7,1365,TRUE,TRUE,Normal,1973,1973,3,2,Branch_2,4503.473271
2366,83000,-93.627932,42.0527019,Briardale,1953,Twnhs,Average,5,987,TRUE,TRUE,Normal,1973,1973,2,2,Branch_2,4421.90523
2367,116000,-93.627103,42.051798,Briardale,1890,Twnhs,Good,6,1030,TRUE,TRUE,Normal,1972,1972,3,2,Branch_2,4312.886776
2369,118000,-93.627366,42.051691,Briardale,1680,Twnhs,Good,7,1218,TRUE,TRUE,Normal,1972,1972,3,2,Branch_2,4326.223844
2370,89000,-93.629877,42.051672,Briardale,1680,Twnhs,Average,5,948,TRUE,TRUE,Normal,1972,1972,2,2,Branch_2,4508.680244
2371,108000,-93.629846,42.051673,Briardale,1680,Twnhs,Average,6,1092,TRUE,TRUE,Normal,1972,1972,3,2,Branch_2,4506.453415
2372,94500,-93.629516,42.051664,Briardale,1680,Twnhs,Average,5,987,TRUE,TRUE,Normal,1972,1972,2,2,Branch_2,4481.760537
2373,146300,-93.627169,42.050595,Northpark_Villa,4043,TwnhsE,Average,4,1069,FALSE,TRUE,Normal,1975,1975,2,2,Branch_2,4254.597703
2374,145000,-93.628857,42.048947,North_Ames,7514,OneFam,Good,6,1387,FALSE,TRUE,Normal,1967,1975,3,1,Branch_2,4300.515402
2375,123000,-93.62895,42.048946,North_Ames,7838,OneFam,Average,6,900,FALSE,TRUE,Normal,1967,1967,3,1,Branch_2,4307.485207
2376,137500,-93.624767,42.050705,Northpark_Villa,2280,Twnhs,Good,4,1055,FALSE,TRUE,Normal,1976,1976,2,2,Branch_2,4084.913875
2377,144000,-93.625709,42.050441,Northpark_Villa,2179,Twnhs,Average,6,1456,TRUE,TRUE,Normal,1976,1976,3,3,Branch_2,4139.597513
2378,315000,-93.658864,42.061472,Northridge_Heights,16737,OneFam,Average,8,1980,FALSE,TRUE,Normal,2004,2005,3,2,Branch_1,7141.230995
2379,412083,-93.658413,42.063307,Northridge_Heights,16387,OneFam,Average,11,2589,TRUE,TRUE,Partial,2006,2006,4,3,Branch_1,7200.782879
2380,342643,-93.658226,42.061901,Northridge_Heights,16259,OneFam,Average,9,2596,TRUE,TRUE,Partial,2006,2006,4,4,Branch_1,7115.293479
2381,252000,-93.657991,42.061284,Northridge_Heights,16163,OneFam,Average,6,1618,FALSE,TRUE,Normal,2004,2004,2,2,Branch_1,7067.208692
2382,465000,-93.6566537,42.0628074,Northridge_Heights,13891,OneFam,Average,7,2076,FALSE,TRUE,Partial,2006,2006,2,3,Branch_1,7046.142856
2383,293000,-93.654774,42.062109,Northridge_Heights,12228,OneFam,Average,8,1740,FALSE,TRUE,Partial,2006,2006,4,2,Branch_1,6872.356792
2384,415000,-93.657984,42.061134,Northridge_Heights,14780,OneFam,Average,7,1868,FALSE,TRUE,Normal,2005,2005,2,2,Branch_1,7059.298311
2385,326000,-93.658788,42.060342,Northridge_Heights,16033,OneFam,Average,8,1850,FALSE,TRUE,Normal,2004,2005,3,2,Branch_1,7080.857338
2386,325300,-93.657118,42.060272,Northridge_Heights,14215,OneFam,Average,9,2376,TRUE,TRUE,Partial,2005,2006,4,4,Branch_1,6952.849195
2387,309000,-93.657149,42.060271,Northridge_Heights,13418,OneFam,Average,9,2452,TRUE,TRUE,Normal,2004,2005,4,4,Branch_1,6955.1105
2388,300000,-93.656864,42.060425,Northridge_Heights,13975,OneFam,Average,10,2206,TRUE,TRUE,Partial,2005,2006,4,3,Branch_1,6941.372992
2389,275500,-93.653016,42.060835,Northridge_Heights,10240,OneFam,Average,8,2098,TRUE,TRUE,Normal,2005,2005,3,3,Branch_1,6677.614225
2390,338500,-93.654642,42.060577,Northridge_Heights,9942,OneFam,Average,8,2091,TRUE,TRUE,Partial,2005,2006,3,3,Branch_1,6784.200042
2391,345000,-93.652334,42.060866,Northridge_Heights,11924,OneFam,Average,11,2324,TRUE,TRUE,Partial,2005,2006,4,3,Branch_1,6629.239751
2392,344133,-93.654831,42.060424,Northridge_Heights,12867,OneFam,Average,8,2253,TRUE,TRUE,Partial,2005,2006,3,3,Branch_1,6790.520918
2393,298236,-93.653452,42.060357,Northridge_Heights,10672,OneFam,Average,10,2389,TRUE,TRUE,Partial,2006,2006,4,3,Branch_1,6685.319032
2394,329900,-93.6531488,42.060377,Northridge_Heights,11643,OneFam,Average,10,2358,TRUE,TRUE,Partial,2005,2006,4,3,Branch_1,6663.988728
2395,360000,-93.643412,42.061544,Northridge_Heights,12378,OneFam,Average,8,1944,FALSE,TRUE,Normal,2003,2004,3,2,Branch_1,6025.471054
2396,281000,-93.643862,42.061377,Northridge_Heights,11065,OneFam,Average,8,1970,TRUE,TRUE,Partial,2006,2006,3,3,Branch_1,6047.480802
2397,372397,-93.654997,42.059636,Northridge_Heights,13758,OneFam,Average,6,1792,FALSE,TRUE,Partial,2005,2006,2,2,Branch_1,6764.060911
2398,378000,-93.655461,42.059825,Northridge_Heights,14828,OneFam,Average,7,1780,FALSE,TRUE,Normal,2004,2005,2,2,Branch_1,6807.781629
2399,374000,-93.657883,42.058544,Northridge_Heights,11846,OneFam,Average,6,1792,FALSE,TRUE,Normal,2003,2004,2,2,Branch_1,6929.116442
2400,437154,-93.653084,42.05869,Northridge_Heights,20431,OneFam,Average,10,2728,TRUE,TRUE,Partial,2005,2006,4,3,Branch_1,6575.751655
2401,275000,-93.650626,42.059216,Northridge_Heights,10927,OneFam,Average,8,1904,TRUE,TRUE,Normal,2005,2005,3,3,Branch_1,6419.359386
2402,279000,-93.6534099,42.059017,Northridge_Heights,13215,OneFam,Average,9,1914,TRUE,TRUE,Normal,2004,2004,3,3,Branch_1,6615.851735
2403,185850,-93.649714,42.059184,Northridge_Heights,7052,TwnhsE,Average,6,1364,FALSE,TRUE,Normal,2005,2005,2,2,Branch_1,6350.550099
2404,282500,-93.654138,42.057164,Northridge_Heights,5911,TwnhsE,Average,6,1565,FALSE,TRUE,Normal,2005,2005,2,2,Branch_1,6583.548318
2405,202500,-93.649553,42.058231,Northridge_Heights,6955,TwnhsE,Average,6,1368,FALSE,TRUE,Partial,2005,2006,2,2,Branch_1,6290.830451
2406,202665,-93.649525,42.058238,Northridge_Heights,6792,TwnhsE,Average,6,1368,FALSE,TRUE,Partial,2005,2006,2,2,Branch_1,6289.102258
2407,332200,-93.654124,42.057164,Northridge_Heights,7740,TwnhsE,Average,6,1686,FALSE,TRUE,Partial,2006,2006,1,2,Branch_1,6582.490168
2408,310090,-93.65414,42.057164,Northridge_Heights,6373,TwnhsE,Average,6,1666,FALSE,TRUE,Partial,2006,2006,2,2,Branch_1,6583.699485
2409,171750,-93.650617,42.05758,Northridge_Heights,3136,TwnhsE,Average,6,1405,FALSE,TRUE,Normal,2003,2003,2,2,Branch_1,6338.309543
