Sale_Price,Longitude,Latitude,Lot_Area,Bldg_Type,Overall_Cond,TotRms_AbvGrd,Gr_Liv_Area,Second_Flr_SF,Garage_Type,Sale_Condition,Year_Built,Year_Remod_Add,Distance_m,Neighborhood
361919,-93.62877,42.061008,12438,OneFam,Average,10,2576,TRUE,TRUE,Partial,2006,2006,4998.350117,College_Creek
535000,-93.627767,42.060111,16052,OneFam,Average,11,2698,TRUE,TRUE,Partial,2006,2006,4871.416455,College_Creek
401179,-93.626337,42.059957,15922,OneFam,Average,10,2795,TRUE,TRUE,Partial,2005,2006,4768.205716,College_Creek
438780,-93.626477,42.061096,13682,OneFam,Average,10,2945,TRUE,TRUE,Partial,2006,2006,4857.571378,College_Creek
169000,-93.6220148,42.0593867,14762,OneFam,Above_Average,7,2320,TRUE,TRUE,Normal,1948,1950,4453.55471,College_Creek
145000,-93.625169,42.056702,34650,TwoFmCon,Average,5,1056,FALSE,TRUE,Normal,1955,1955,4471.252682,College_Creek
318000,-93.63007,42.058563,8147,TwnhsE,Average,7,1714,FALSE,TRUE,Normal,2005,2005,4921.35959,College_Creek
319000,-93.624062,42.059947,11302,OneFam,Average,7,1826,FALSE,TRUE,Partial,2005,2006,4622.51239,College_Creek
470000,-93.628269,42.058816,18261,OneFam,Average,8,2000,FALSE,TRUE,Normal,2005,2005,4817.092327,College_Creek
202500,-93.638026,42.055607,14145,OneFam,Good,8,1621,FALSE,TRUE,Normal,1984,1998,5309.306669,College_Creek
229000,-93.637874,42.054367,13837,OneFam,Average,9,2183,TRUE,TRUE,Normal,1988,1988,5234.318128,College_Creek
235000,-93.6326645,42.0543376,16659,OneFam,Good,9,2263,TRUE,TRUE,Normal,1977,1994,4852.361741,College_Creek
190000,-93.631515,42.054956,18800,OneFam,Average,6,1574,TRUE,TRUE,Normal,1976,1976,4804.099371,College_Creek
169000,-93.633002,42.0562619,10464,OneFam,Above_Average,5,1102,FALSE,TRUE,Normal,1980,1980,4984.201127,College_Creek
241500,-93.635486,42.05327,10400,OneFam,Average,6,1872,FALSE,TRUE,Normal,1988,1988,5002.907295,College_Creek
188900,-93.6353259,42.0524029,10530,OneFam,Average,8,1857,TRUE,TRUE,Normal,1978,1978,4948.348574,College_Creek
207500,-93.636044,42.053418,10240,OneFam,Above_Average,7,1686,FALSE,TRUE,Normal,1980,1980,5051.557184,College_Creek
250000,-93.637387,42.050514,16692,OneFam,Average,12,2784,TRUE,TRUE,Normal,1978,1978,5017.386896,College_Creek
179900,-93.637191,42.050176,11475,OneFam,Above_Average,6,1552,TRUE,TRUE,Normal,1975,1975,4987.945763,College_Creek
172000,-93.635367,42.049771,9927,OneFam,Average,5,1083,FALSE,TRUE,Normal,1976,1976,4831.252388,College_Creek
294323,-93.639516,42.051077,9512,OneFam,Average,8,2318,TRUE,TRUE,Partial,2005,2006,5204.103138,College_Creek
184500,-93.632369,42.052362,10530,OneFam,Above_Average,8,1875,TRUE,TRUE,Normal,1975,2000,4727.174674,College_Creek
153500,-93.630348,42.052522,10140,OneFam,Above_Average,6,1074,FALSE,TRUE,Normal,1975,1975,4587.232308,College_Creek
162900,-93.632355,42.052359,10140,OneFam,Average,8,1664,TRUE,TRUE,Normal,1976,1976,4725.991096,College_Creek
181000,-93.630289,42.04977,10140,OneFam,Above_Average,5,1309,FALSE,TRUE,Normal,1974,1999,4446.343534,College_Creek
155000,-93.631162,42.049608,10000,OneFam,Above_Average,6,1103,FALSE,TRUE,Normal,1974,1974,4504.651552,College_Creek
88000,-93.627981,42.05446,8125,OneFam,Below_Average,5,858,FALSE,FALSE,Normal,1971,1971,4525.259092,College_Creek
97500,-93.627849,42.054385,7200,OneFam,Below_Average,5,874,FALSE,TRUE,Normal,1971,1971,4511.582378,College_Creek
190000,-93.624411,42.055319,8773,TwnhsE,Average,4,1419,FALSE,TRUE,Normal,2002,2002,4330.916381,College_Creek
105500,-93.629906,42.052655,2760,TwnhsE,Average,6,1092,TRUE,TRUE,Normal,1973,1973,4562.085515,College_Creek
125500,-93.6292319,42.0524739,2160,TwnhsE,Above_Average,7,1365,TRUE,TRUE,Normal,1973,1973,4503.473271,College_Creek
83000,-93.627932,42.0527019,1953,Twnhs,Average,5,987,TRUE,TRUE,Normal,1973,1973,4421.90523,Edwards
116000,-93.627103,42.051798,1890,Twnhs,Good,6,1030,TRUE,TRUE,Normal,1972,1972,4312.886776,Edwards
118000,-93.627366,42.051691,1680,Twnhs,Good,7,1218,TRUE,TRUE,Normal,1972,1972,4326.223844,Edwards
89000,-93.629877,42.051672,1680,Twnhs,Average,5,948,TRUE,TRUE,Normal,1972,1972,4508.680244,Edwards
108000,-93.629846,42.051673,1680,Twnhs,Average,6,1092,TRUE,TRUE,Normal,1972,1972,4506.453415,Edwards
94500,-93.629516,42.051664,1680,Twnhs,Average,5,987,TRUE,TRUE,Normal,1972,1972,4481.760537,Edwards
146300,-93.627169,42.050595,4043,TwnhsE,Average,4,1069,FALSE,TRUE,Normal,1975,1975,4254.597703,Edwards
145000,-93.628857,42.048947,7514,OneFam,Good,6,1387,FALSE,TRUE,Normal,1967,1975,4300.515402,Edwards
123000,-93.62895,42.048946,7838,OneFam,Average,6,900,FALSE,TRUE,Normal,1967,1967,4307.485207,Edwards
137500,-93.624767,42.050705,2280,Twnhs,Good,4,1055,FALSE,TRUE,Normal,1976,1976,4084.913875,Edwards
144000,-93.625709,42.050441,2179,Twnhs,Average,6,1456,TRUE,TRUE,Normal,1976,1976,4139.597513,Edwards
315000,-93.658864,42.061472,16737,OneFam,Average,8,1980,FALSE,TRUE,Normal,2004,2005,7141.230995,Edwards
412083,-93.658413,42.063307,16387,OneFam,Average,11,2589,TRUE,TRUE,Partial,2006,2006,7200.782879,Edwards
342643,-93.658226,42.061901,16259,OneFam,Average,9,2596,TRUE,TRUE,Partial,2006,2006,7115.293479,Edwards
252000,-93.657991,42.061284,16163,OneFam,Average,6,1618,FALSE,TRUE,Normal,2004,2004,7067.208692,Edwards
465000,-93.6566537,42.0628074,13891,OneFam,Average,7,2076,FALSE,TRUE,Partial,2006,2006,7046.142856,Edwards
293000,-93.654774,42.062109,12228,OneFam,Average,8,1740,FALSE,TRUE,Partial,2006,2006,6872.356792,Edwards
415000,-93.657984,42.061134,14780,OneFam,Average,7,1868,FALSE,TRUE,Normal,2005,2005,7059.298311,Edwards
326000,-93.658788,42.060342,16033,OneFam,Average,8,1850,FALSE,TRUE,Normal,2004,2005,7080.857338,Edwards
325300,-93.657118,42.060272,14215,OneFam,Average,9,2376,TRUE,TRUE,Partial,2005,2006,6952.849195,Edwards
309000,-93.657149,42.060271,13418,OneFam,Average,9,2452,TRUE,TRUE,Normal,2004,2005,6955.1105,Edwards
300000,-93.656864,42.060425,13975,OneFam,Average,10,2206,TRUE,TRUE,Partial,2005,2006,6941.372992,Edwards
275500,-93.653016,42.060835,10240,OneFam,Average,8,2098,TRUE,TRUE,Normal,2005,2005,6677.614225,Edwards
338500,-93.654642,42.060577,9942,OneFam,Average,8,2091,TRUE,TRUE,Partial,2005,2006,6784.200042,Edwards
345000,-93.652334,42.060866,11924,OneFam,Average,11,2324,TRUE,TRUE,Partial,2005,2006,6629.239751,Edwards
344133,-93.654831,42.060424,12867,OneFam,Average,8,2253,TRUE,TRUE,Partial,2005,2006,6790.520918,Edwards
298236,-93.653452,42.060357,10672,OneFam,Average,10,2389,TRUE,TRUE,Partial,2006,2006,6685.319032,Edwards
329900,-93.6531488,42.060377,11643,OneFam,Average,10,2358,TRUE,TRUE,Partial,2005,2006,6663.988728,South_and_West_of_Iowa_State_University
360000,-93.643412,42.061544,12378,OneFam,Average,8,1944,FALSE,TRUE,Normal,2003,2004,6025.471054,South_and_West_of_Iowa_State_University
281000,-93.643862,42.061377,11065,OneFam,Average,8,1970,TRUE,TRUE,Partial,2006,2006,6047.480802,Crawford
372397,-93.654997,42.059636,13758,OneFam,Average,6,1792,FALSE,TRUE,Partial,2005,2006,6764.060911,Crawford
378000,-93.655461,42.059825,14828,OneFam,Average,7,1780,FALSE,TRUE,Normal,2004,2005,6807.781629,Crawford
374000,-93.657883,42.058544,11846,OneFam,Average,6,1792,FALSE,TRUE,Normal,2003,2004,6929.116442,Crawford
437154,-93.653084,42.05869,20431,OneFam,Average,10,2728,TRUE,TRUE,Partial,2005,2006,6575.751655,South_and_West_of_Iowa_State_University
275000,-93.650626,42.059216,10927,OneFam,Average,8,1904,TRUE,TRUE,Normal,2005,2005,6419.359386,Crawford
279000,-93.6534099,42.059017,13215,OneFam,Average,9,1914,TRUE,TRUE,Normal,2004,2004,6615.851735,Crawford
185850,-93.649714,42.059184,7052,TwnhsE,Average,6,1364,FALSE,TRUE,Normal,2005,2005,6350.550099,Crawford
282500,-93.654138,42.057164,5911,TwnhsE,Average,6,1565,FALSE,TRUE,Normal,2005,2005,6583.548318,Crawford
202500,-93.649553,42.058231,6955,TwnhsE,Average,6,1368,FALSE,TRUE,Partial,2005,2006,6290.830451,Crawford
202665,-93.649525,42.058238,6792,TwnhsE,Average,6,1368,FALSE,TRUE,Partial,2005,2006,6289.102258,Crawford
332200,-93.654124,42.057164,7740,TwnhsE,Average,6,1686,FALSE,TRUE,Partial,2006,2006,6582.490168,Crawford
310090,-93.65414,42.057164,6373,TwnhsE,Average,6,1666,FALSE,TRUE,Partial,2006,2006,6583.699485,Crawford
171750,-93.650617,42.05758,3136,TwnhsE,Average,6,1405,FALSE,TRUE,Normal,2003,2003,6338.309543,Crawford
169990,-93.646459,42.063304,10237,OneFam,Average,6,1316,FALSE,TRUE,Partial,2005,2006,6342.892828,Crawford
170440,-93.645841,42.062442,10237,OneFam,Average,8,1456,TRUE,TRUE,Partial,2005,2006,6248.952847,Crawford
169985,-93.645774,42.062361,10237,OneFam,Average,8,1492,TRUE,TRUE,Partial,2006,2006,6239.519917,Crawford
179665,-93.644411,42.061915,17104,OneFam,Average,7,1496,TRUE,TRUE,Partial,2006,2006,6117.47395,Crawford
219210,-93.644366,42.061928,14054,OneFam,Average,9,1863,TRUE,TRUE,Partial,2006,2006,6115.063409,Crawford
174190,-93.644627,42.063031,11660,OneFam,Average,6,1326,FALSE,TRUE,Partial,2006,2006,6198.532271,Crawford
172785,-93.645755,42.062576,15578,OneFam,Average,8,1456,TRUE,TRUE,Partial,2006,2006,6250.700682,Crawford
258000,-93.644213,42.061984,11631,OneFam,Average,9,2373,TRUE,TRUE,Partial,2004,2005,6107.571004,Crawford
185101,-93.644306,42.061987,9073,OneFam,Average,8,1492,TRUE,TRUE,Partial,2006,2006,6114.28852,Crawford
210250,-93.641662,42.062574,3087,TwnhsE,Average,6,1364,FALSE,TRUE,Partial,2006,2006,5965.056607,Crawford
234000,-93.641946,42.063298,3196,TwnhsE,Average,7,1557,FALSE,TRUE,Normal,2003,2004,6029.218745,Crawford
215000,-93.640287,42.063329,3196,TwnhsE,Average,7,1456,FALSE,TRUE,Normal,2003,2003,5917.761346,Crawford
246990,-93.640227,42.063185,2938,TwnhsE,Average,5,1511,FALSE,TRUE,Normal,2002,2002,5904.579632,Crawford
178740,-93.641321,42.062374,3072,TwnhsE,Average,6,1414,FALSE,TRUE,Normal,2004,2004,5929.263908,Crawford
225000,-93.6419,42.0623,3072,TwnhsE,Average,7,1548,FALSE,TRUE,Normal,2004,2004,5964.841631,Crawford
167240,-93.642261,42.063301,3010,TwnhsE,Average,5,1248,FALSE,TRUE,Partial,2005,2006,6051.051146,Blueste
156820,-93.642241,42.063301,3010,TwnhsE,Average,6,1142,FALSE,TRUE,Partial,2005,2006,6049.675736,Crawford
213490,-93.642116,42.063301,3013,TwnhsE,Average,6,1506,FALSE,TRUE,Normal,2005,2005,6041.08261,Blueste
264561,-93.641518,42.062831,3982,TwnhsE,Average,7,1567,FALSE,TRUE,Partial,2006,2006,5970.912338,Crawford
246578,-93.641522,42.062873,4045,TwnhsE,Average,6,1500,FALSE,TRUE,Partial,2006,2006,5973.778589,Crawford
192140,-93.64458,42.060239,21930,OneFam,Average,7,1838,TRUE,TRUE,Normal,2005,2005,6033.890536,Crawford
183200,-93.642588,42.060293,7861,OneFam,Average,7,1509,TRUE,TRUE,Normal,2002,2003,5894.913876,Iowa_DOT_and_Rail_Road
178000,-93.6436049,42.059803,9056,OneFam,Average,6,1414,TRUE,TRUE,Normal,2004,2004,5939.775239,Iowa_DOT_and_Rail_Road
201490,-93.644094,42.061727,9171,OneFam,Average,7,1598,TRUE,TRUE,Normal,2004,2005,6084.179987,Iowa_DOT_and_Rail_Road
230500,-93.641467,42.060836,11194,OneFam,Average,7,1936,TRUE,TRUE,Normal,2000,2000,5847.221275,Iowa_DOT_and_Rail_Road
180000,-93.640211,42.060074,7875,OneFam,Average,8,1509,TRUE,TRUE,Normal,2003,2003,5714.248205,Iowa_DOT_and_Rail_Road
172400,-93.642713,42.05865,8121,OneFam,Average,7,1664,TRUE,TRUE,Normal,2000,2000,5812.154999,Iowa_DOT_and_Rail_Road
215000,-93.642913,42.05853,8658,OneFam,Average,9,1889,TRUE,TRUE,Normal,2000,2000,5820.080152,Iowa_DOT_and_Rail_Road
199900,-93.641281,42.057905,11214,OneFam,Average,10,1886,TRUE,TRUE,Normal,1998,1999,5668.289691,Iowa_DOT_and_Rail_Road
173000,-93.64136,42.057838,10852,OneFam,Average,7,1671,TRUE,TRUE,Normal,2000,2000,5670.371429,Iowa_DOT_and_Rail_Road
287602,-93.641283,42.05696,12104,OneFam,Average,8,2322,TRUE,TRUE,Partial,2006,2006,5617.934541,Iowa_DOT_and_Rail_Road
230000,-93.641053,42.058461,8738,OneFam,Average,8,2291,TRUE,TRUE,Normal,1999,1999,5682.321951,Iowa_DOT_and_Rail_Road
348000,-93.655739,42.05443,9452,OneFam,Average,7,2392,TRUE,TRUE,Normal,1997,1998,6589.078962,Iowa_DOT_and_Rail_Road
286000,-93.654519,42.05384,9660,OneFam,Average,7,1976,TRUE,TRUE,Normal,1998,1998,6471.278453,Iowa_DOT_and_Rail_Road
300000,-93.654444,42.053801,9545,OneFam,Average,7,2234,TRUE,TRUE,Normal,2000,2000,6463.931305,Iowa_DOT_and_Rail_Road
625000,-93.657851,42.053314,35760,OneFam,Average,10,3627,TRUE,TRUE,Normal,1995,1996,6709.701978,Crawford
405000,-93.6532,42.055601,9233,OneFam,Average,9,2855,TRUE,TRUE,Normal,2000,2000,6443.112323,Crawford
280000,-93.65227,42.053154,12011,OneFam,Average,7,1924,TRUE,TRUE,Normal,1998,1998,6270.166922,Mitchell
350000,-93.653915,42.05178,10019,OneFam,Average,9,2726,TRUE,TRUE,Normal,1995,1995,6345.749614,Mitchell
584500,-93.655997,42.049423,17242,OneFam,Average,11,3500,TRUE,TRUE,Normal,1993,1994,6429.642821,Mitchell
321000,-93.655704,42.051073,10236,OneFam,Average,9,2494,TRUE,TRUE,Normal,1994,1995,6460.967917,Mitchell
290000,-93.653608,42.049687,10120,OneFam,Average,8,2526,TRUE,TRUE,Normal,1994,1994,6248.884035,Mitchell
315000,-93.653479,42.049528,12585,OneFam,Average,8,2799,TRUE,TRUE,Normal,1993,1993,6233.460962,Mitchell
252000,-93.642317,42.055056,12447,OneFam,Average,8,1964,TRUE,TRUE,Partial,2005,2006,5597.672727,Mitchell
336820,-93.642082,42.054318,15218,OneFam,Average,6,1670,FALSE,TRUE,Partial,2006,2006,5544.674395,Mitchell
423000,-93.64178,42.054176,20896,OneFam,Average,8,2097,FALSE,TRUE,Partial,2005,2006,5515.333666,Timberland
290000,-93.641793,42.054175,10182,OneFam,Average,8,1660,FALSE,TRUE,Partial,2006,2006,5516.259576,Green_Hills
232000,-93.643635,42.053183,8688,OneFam,Average,7,1616,FALSE,TRUE,Normal,2005,2005,5609.589778,Timberland
199000,-93.643811,42.053033,10936,OneFam,Average,7,1504,FALSE,TRUE,Partial,2006,2006,5616.322349,Timberland
198600,-93.650361,42.0518,8640,OneFam,Average,5,1278,FALSE,TRUE,Partial,2006,2006,6069.429865,Timberland
405749,-93.64407,42.052265,13162,OneFam,Average,11,2640,TRUE,TRUE,Partial,2006,2006,5602.866927,Timberland
232600,-93.643898,42.052272,11216,OneFam,Average,7,1489,FALSE,TRUE,Partial,2006,2006,5590.009149,Timberland
266000,-93.642862,42.052346,10728,OneFam,Average,8,1939,TRUE,TRUE,Partial,2006,2006,5514.087463,Timberland
186500,-93.642309,42.051355,8125,OneFam,Average,6,1553,TRUE,TRUE,Partial,2005,2006,5429.655816,Timberland
200825,-93.642374,42.051426,8125,OneFam,Average,7,1716,TRUE,TRUE,Normal,2005,2005,5437.607961,Timberland
197000,-93.64357,42.051382,8125,OneFam,Average,6,1576,TRUE,TRUE,Partial,2006,2006,5527.646534,Timberland
185000,-93.643173,42.051245,7200,OneFam,Average,5,1262,FALSE,TRUE,Partial,2006,2006,5491.484559,Timberland
176000,-93.643859,42.051225,7500,OneFam,Average,6,1266,FALSE,TRUE,Normal,2005,2005,5543.489485,Timberland
187750,-93.643977,42.051224,7200,OneFam,Average,5,1301,FALSE,TRUE,Partial,2006,2006,5552.543355,Timberland
139500,-93.692575,42.037843,7733,OneFam,Average,5,1142,FALSE,FALSE,Normal,2005,2005,9209.876146,Timberland
186800,-93.691403,42.036149,11024,OneFam,Average,6,1400,FALSE,TRUE,Partial,2005,2006,9103.890207,Timberland
132000,-93.691787,42.037915,13072,OneFam,Average,6,1131,FALSE,FALSE,Partial,2005,2006,9145.210667,Timberland
158000,-93.690959,42.037827,13072,OneFam,Average,5,1158,FALSE,TRUE,Partial,2004,2004,9076.193314,Timberland
184000,-93.691246,42.036605,7800,OneFam,Average,8,1686,TRUE,TRUE,Normal,2005,2005,9092.972706,Timberland
184900,-93.691247,42.03718,7632,OneFam,Average,7,1585,TRUE,TRUE,Normal,2005,2005,9096.071077,Timberland
187000,-93.689021,42.036849,8304,OneFam,Average,7,1837,TRUE,TRUE,Normal,1997,1998,8910.166358,Timberland
175900,-93.68782,42.034595,7153,OneFam,Average,7,1603,TRUE,TRUE,Normal,1992,1992,8802.312423,Timberland
172000,-93.686267,42.035555,7175,TwnhsE,Average,5,1398,FALSE,TRUE,Normal,1990,1991,8676.543811,Mitchell
151000,-93.686267,42.035629,7175,TwnhsE,Average,5,1217,FALSE,TRUE,Normal,1991,1991,8676.814253,Mitchell
150000,-93.68665,42.03748,9019,OneFam,Average,6,1320,TRUE,TRUE,Normal,1994,1994,8717.768911,Mitchell
107000,-93.681595,42.035795,8900,OneFam,Below_Average,5,1056,FALSE,TRUE,Normal,1966,1966,8290.843049,Mitchell
129500,-93.674167,42.036051,9100,OneFam,Below_Average,6,988,FALSE,TRUE,Normal,1962,1962,7677.431634,Mitchell
119500,-93.677123,42.036206,8927,Duplex,Above_Average,10,1654,TRUE,TRUE,Normal,1977,1977,7922.72273,Mitchell
144000,-93.675723,42.035302,9240,OneFam,Above_Average,6,1211,FALSE,TRUE,Normal,1962,2002,7802.99804,Meadow_Village
151000,-93.677012,42.035094,8471,OneFam,Good,6,1212,FALSE,TRUE,Normal,1977,1995,7908.969027,Meadow_Village
126000,-93.669553,42.034692,9308,OneFam,Average,5,984,FALSE,TRUE,Normal,1965,1965,7290.329269,Meadow_Village
116000,-93.671037,42.035696,8450,OneFam,Above_Average,5,909,FALSE,TRUE,Normal,1968,1968,7416.823459,Meadow_Village
133500,-93.672411,42.035841,8638,OneFam,Above_Average,5,925,FALSE,TRUE,Normal,1963,1963,7531.16131,Meadow_Village
120875,-93.670919,42.035325,13052,OneFam,Above_Average,5,1024,FALSE,TRUE,Normal,1965,1965,7405.514375,Meadow_Village
137000,-93.670998,42.035536,13526,OneFam,Above_Average,5,935,FALSE,TRUE,Normal,1965,1965,7412.902478,Meadow_Village
124000,-93.669708,42.03457,8020,OneFam,Above_Average,6,912,FALSE,FALSE,Normal,1964,1964,7302.825408,Meadow_Village
135000,-93.669757,42.03458,6993,OneFam,Good,6,1236,FALSE,TRUE,Normal,1961,1994,7306.908212,Mitchell
129200,-93.671926,42.034663,8789,OneFam,Above_Average,6,941,FALSE,TRUE,Normal,1967,1967,7486.684653,Mitchell
260000,-93.660643,42.037065,14330,OneFam,Below_Average,9,2646,TRUE,TRUE,Normal,1974,1974,6565.6439,Mitchell
260000,-93.653876,42.045763,16059,OneFam,Average,9,2417,TRUE,TRUE,Normal,1991,1992,6155.306264,Mitchell
334000,-93.653512,42.048608,11025,OneFam,Average,9,2826,TRUE,TRUE,Normal,1992,1993,6206.750693,Mitchell
268000,-93.650474,42.047997,13346,OneFam,Average,9,2295,TRUE,TRUE,Normal,1992,2000,5946.297269,Mitchell
262000,-93.650057,42.048058,12461,OneFam,Average,5,1624,FALSE,TRUE,Normal,1994,1995,5915.078692,Mitchell
176400,-93.647832,42.047592,3628,TwnhsE,Average,5,1143,FALSE,TRUE,Normal,2004,2004,5723.756125,Mitchell
197000,-93.646526,42.04768,3316,TwnhsE,Average,4,1247,FALSE,TRUE,Normal,2005,2005,5622.975248,Mitchell
151000,-93.644891,42.047665,3180,TwnhsE,Average,4,1200,TRUE,TRUE,Normal,2005,2005,5493.083932,Mitchell
147400,-93.644891,42.047642,2544,Twnhs,Average,4,1223,TRUE,TRUE,Normal,2005,2005,5492.32647,Mitchell
149900,-93.644891,42.047618,2544,Twnhs,Average,4,1223,TRUE,TRUE,Normal,2005,2005,5491.53723,Mitchell
166000,-93.645617,42.046145,2998,TwnhsE,Average,4,1524,TRUE,TRUE,Normal,2000,2000,5503.3032,Mitchell
183900,-93.645482,42.046431,3735,TwnhsE,Average,6,1452,TRUE,TRUE,Normal,1999,1999,5501.063386,Mitchell
165000,-93.645479,42.046127,2651,Twnhs,Average,6,1382,TRUE,TRUE,Normal,2000,2000,5491.757352,North_Ames
139000,-93.645478,42.046107,4447,TwnhsE,Average,4,1080,TRUE,TRUE,Normal,2003,2003,5491.08777,North_Ames
200000,-93.643373,42.046429,8314,OneFam,Average,6,1694,TRUE,TRUE,Normal,1997,1998,5333.158439,North_Ames
221000,-93.64114,42.046416,7180,OneFam,Average,6,1568,FALSE,TRUE,Normal,2001,2002,5155.518134,North_Ames
270000,-93.648931,42.044609,9549,TwnhsE,Average,6,1494,FALSE,TRUE,Normal,1995,1996,5727.462113,North_Ames
165000,-93.646065,42.043779,11250,OneFam,Above_Average,6,1208,FALSE,TRUE,Normal,1977,1977,5475.627985,Gilbert
214000,-93.649329,42.042369,3760,Twnhs,Average,4,1235,FALSE,TRUE,Normal,1980,1980,5708.991921,Gilbert
188000,-93.649439,42.042481,3640,Twnhs,Average,4,1036,FALSE,TRUE,Normal,1980,1980,5720.225529,Gilbert
190000,-93.649352,42.042826,3874,TwnhsE,Average,4,1226,FALSE,TRUE,Normal,1980,1980,5720.337729,Gilbert
170000,-93.649329,42.043351,3876,Twnhs,Average,4,1226,FALSE,TRUE,Normal,1978,1978,5729.890826,Gilbert
385000,-93.658237,42.037409,50271,OneFam,Average,5,1842,FALSE,TRUE,Normal,1981,1987,6369.730912,Gilbert
146500,-93.633752,42.045632,13110,TwoFmCon,Above_Average,6,1193,FALSE,TRUE,Normal,1972,1972,4545.785558,Gilbert
170000,-93.6346,42.048199,10192,OneFam,Above_Average,8,1920,TRUE,TRUE,Normal,1968,1992,4707.275041,Gilbert
262500,-93.634738,42.048997,20781,OneFam,Good,9,2156,FALSE,TRUE,Normal,1968,2003,4750.406556,Gilbert
179900,-93.635873,42.048602,11700,OneFam,Above_Average,7,1416,TRUE,TRUE,Normal,1968,1968,4821.709927,Gilbert
250000,-93.633466,42.046472,11029,OneFam,Good,9,2654,TRUE,TRUE,Normal,1968,1984,4553.110141,Gilbert
165150,-93.630258,42.04806,10400,OneFam,Average,8,1790,TRUE,TRUE,Normal,1972,1972,4367.731479,Gilbert
164500,-93.632472,42.043548,10140,OneFam,Above_Average,7,1334,FALSE,TRUE,Normal,1967,1967,4377.48146,Stone_Brook
140000,-93.633098,42.044669,9600,OneFam,Average,6,1164,FALSE,TRUE,Normal,1969,1969,4462.046427,Gilbert
135500,-93.627935,42.046496,9750,OneFam,Average,6,980,FALSE,TRUE,Normal,1967,1967,4124.416026,Gilbert
142000,-93.625976,42.045706,9600,OneFam,Average,6,1051,FALSE,TRUE,Normal,1968,1968,3941.481764,Gilbert
155000,-93.626097,42.045728,8640,OneFam,Average,7,1770,TRUE,TRUE,Normal,1968,1968,3951.709826,Stone_Brook
138500,-93.627517,42.045885,8400,OneFam,Average,5,1052,FALSE,TRUE,Normal,1968,1968,4067.80009,Stone_Brook
140000,-93.628069,42.045878,8400,OneFam,Above_Average,6,898,FALSE,TRUE,Normal,1968,1968,4110.331557,Stone_Brook
124400,-93.6269,42.04795,9759,OneFam,Average,6,1051,FALSE,TRUE,Normal,1966,1966,4107.393678,Stone_Brook
158000,-93.626345,42.04657,9600,OneFam,Good,6,1141,FALSE,TRUE,Normal,1967,1967,4005.181973,Stone_Brook
146000,-93.624612,42.045685,9230,OneFam,Very_Good,6,1200,FALSE,TRUE,Normal,1965,1998,3835.418268,Stone_Brook
190000,-93.629155,42.044308,14803,OneFam,Average,8,1993,TRUE,TRUE,Normal,1971,1971,4138.431463,Stone_Brook
136500,-93.623414,42.043214,10659,OneFam,Above_Average,6,1050,FALSE,TRUE,Normal,1961,1961,3648.778642,Stone_Brook
129900,-93.623564,42.044978,9100,OneFam,Average,5,864,FALSE,TRUE,Normal,1958,1958,3726.074089,Stone_Brook
160000,-93.626765,42.038434,8800,OneFam,Above_Average,6,1251,FALSE,TRUE,Normal,1964,1964,3793.374799,Stone_Brook
167000,-93.627065,42.04102,10368,OneFam,Above_Average,7,1488,FALSE,TRUE,Normal,1964,1964,3873.845368,Stone_Brook
157500,-93.6282949,42.0414084,9350,OneFam,Above_Average,7,1440,TRUE,TRUE,Normal,1964,1964,3982.921477,Gilbert
140000,-93.621621,42.041314,10382,TwoFmCon,Average,6,1095,FALSE,TRUE,Normal,1958,1958,3445.429583,Gilbert
151500,-93.622017,42.040143,10800,OneFam,Good,6,1248,FALSE,TRUE,Normal,1960,1960,3444.682224,Stone_Brook
129800,-93.62357,42.039195,8550,OneFam,Very_Good,4,816,FALSE,TRUE,Normal,1934,1950,3547.939695,Stone_Brook
137000,-93.622649,42.038351,11425,OneFam,Above_Average,4,1008,FALSE,TRUE,Normal,1954,1954,3455.762015,Stone_Brook
137000,-93.621399,42.039202,9724,OneFam,Good,5,1043,FALSE,TRUE,Normal,1947,1950,3371.955698,Northwest_Ames
85500,-93.629185,42.03537,5900,OneFam,Good,4,869,FALSE,FALSE,Normal,1923,1958,3954.029855,Northwest_Ames
79900,-93.629256,42.035379,5825,OneFam,Average,5,747,FALSE,TRUE,Normal,1926,1953,3959.96283,Northwest_Ames
127000,-93.628176,42.035666,7438,OneFam,Very_Good,5,1252,TRUE,TRUE,Normal,1908,1991,3873.062255,Northwest_Ames
161000,-93.6270261,42.0380632,9600,OneFam,Above_Average,7,1433,FALSE,TRUE,Normal,1961,1990,3808.398627,Northwest_Ames
146500,-93.624738,42.034612,10858,OneFam,Above_Average,6,1624,FALSE,TRUE,Partial,1952,1952,3581.468766,Northwest_Ames
135000,-93.623704,42.036024,9600,OneFam,Average,7,1216,FALSE,TRUE,Normal,1951,1951,3507.581978,Northwest_Ames
137900,-93.622645,42.037463,10680,OneFam,Fair,7,2136,FALSE,TRUE,Normal,1951,1951,3439.78333,Northwest_Ames
133000,-93.620494,42.034831,9490,OneFam,Good,5,1578,TRUE,TRUE,Normal,1941,1950,3231.995013,Northwest_Ames
137000,-93.621426,42.035987,9462,OneFam,Above_Average,7,1728,TRUE,TRUE,Normal,1949,1973,3319.465893,Northwest_Ames
121000,-93.62143,42.037247,9888,OneFam,Above_Average,5,936,FALSE,TRUE,Normal,1954,1975,3336.778125,Northwest_Ames
